year,ref,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,5.627214925407088,4.678909649422536,-3.3294367564325,-8.485902158379048,-0.6579652381216192,-1.687482068608091,-1.1080601847382923,7.736464285951627,2.9917815403514965,0.5248883157779574,19.179864541877578,2.9332662226704826,0.8365497908641828,3.8993596911251416,1.6621825405254356,7.521269231891182,-10.035457841840127,0.3106519222261568,0.9322009108074383,4.266326347288924,0.7330092936025494,-10.528075730154086,5.765367258233795,-0.93039842950202,0.027234948221718014,-2.318899616796415,0.795809643544203,-2.5786202611691635,4.737401557930241,8.21901063371837,3.0510265154942715,8.693113042598156,1.529077170663271,12.773541280727216,-0.24102421121244788,19.86510471985278,4.210083519982618,-1.3627750430469519,3.758542926168815,-9.89266180779694,-1.8959330897943119,1.7067189146937949,4.700395975651702
1982,0.0,23.1553941576868,4.274307382963116,13.17758376569455,18.948332542445314,4.699782695727123,13.437839826941115,14.499878326525078,-21.45696455159151,7.051780445683477,-1.0652071857458338,4.204200487749318,-5.055542124193039,-1.558053995623652,-0.690300873015758,-4.424586586936272,-7.0113352389234365,-16.754670998749077,3.9119826001220304,-9.135132611684611,14.480879988897414,-1.3131891614538347,19.286693638373578,4.323535017481817,4.466214556218489,-4.99563128490891,7.038723356799892,-2.1507217741213083,14.23368629954797,5.949500740764051,-15.788367117319495,-1.3029742737025742,-6.021264667087252,-0.2897144620526433,12.038416184327332,-0.26673412656103324,4.289306564243844,-3.6236523668384564,-1.083783122470038,7.499215288759245,-16.561813501197776,3.383503792004916,-8.274006154322166,16.21983040324568
1983,0.0,-5.628411231842335,-2.5398605444683824,7.977553890332331,-0.32697236736413515,10.846536760809272,0.6149281322734907,-8.58795534913341,-29.669858376898418,-1.9331592418374726,-1.4588510392258343,3.6245951379906387,12.173148897237098,11.242566163534974,-4.531880605960367,26.235461208372556,13.382908558063434,1.2489340743914,-0.1600286553467356,-12.627017513321249,-0.4202140477045475,-2.9421719467922003,1.6469528989385935,-3.059689558727655,10.901748844530516,11.160601357744468,-9.652940510736613,9.240707036964494,-1.5759207369034414,0.6363595193972174,-26.860637494494398,-4.593166195314922,14.11956754018874,-0.11322914630514447,33.159605510043804,-1.3270623377992194,4.833231666538836,28.95655402343283,6.42437484086355,-4.075800416565926,3.414817859061401,-2.036918903749495,-11.47636911297164,-1.637652114157362
1984,0.0,0.4712955953856124,0.47592847012640505,2.580361022751731,15.928486099811948,-6.772857537127408,-1.7014559180538527,0.9406247577088038,19.603154361865336,-6.823454362090388,-1.12199165599975,3.347977796279082,-5.919120931148171,-1.9383001087910259,3.227256401106331,7.317493620866685,4.610594712075823,5.4141549185971485,-11.536694581298889,3.488599926814743,7.70239311544691,4.6418702582138,15.102301971879342,2.1754645701100515,-6.504642933560632,-6.5783366622940775,1.8336587669797098,-2.7862207453021597,-0.2891720591673277,-7.505408509574721,20.452516331582757,0.25605708774489244,6.561990928039307,5.698901262088441,8.571588946306434,-1.2465005371154803,4.81588555560657,10.839840257756379,0.005217502773348315,1.8514147103551295,6.338465108958957,-11.344627404378599,3.4818338274564553,9.35940854516113
1985,0.0,5.058449918742809,1.7819195379875055,-8.942980049347028,2.8618724085072245,-4.922612255681713,1.861038350833411,11.61215499770671,2.1451174502381605,-0.47126332446927677,5.042892623650545,7.899505282924736,0.032181261290247676,4.253401101539652,-1.5233426876853855,5.027133919008321,2.328152256067,-0.38120531853076045,4.521712857102727,9.399068836608507,26.81019416892005,21.257054976093684,1.7019985009947902,1.5950805951357268,-6.030004747933219,1.7461744023472647,10.272817864947797,3.772176715563006,3.3247852406177856,-0.6020688444647817,2.7667650432920823,-1.2115521032159222,2.4924239390632863,21.99265185749107,6.682763356933066,4.732237017152045,8.909732473160318,6.9236862257386065,4.043266078837547,1.5515270119348088,0.8853413300273019,2.273414357184265,8.901295136493843,28.7012309665117
1986,0.0,1.2650673175056966,-2.6431580155426957,-10.251347038505827,0.23400610844726089,-10.661275980166664,8.214830068241469,-8.40630418903649,8.76007041536883,-1.3096157406907594,-3.1727318778247593,-12.008570525288604,11.929821105040133,3.0230889380480903,-17.646782511169988,1.6075940757272065,5.519772902409301,6.898554202896094,-3.6051788697776317,1.142092769963682,10.93857720343496,1.2047307107611402,0.6050312828112681,-3.911667728266764,-9.83257486339275,10.083766433170553,-7.655678889750419,2.361847017647932,9.782467116141987,-1.9953670048736285,8.471301815436306,-17.414853038964594,6.963403972160961,8.672803432133605,4.631510458437361,-4.525240498879043,-12.233137937645466,4.526488830360734,8.569022390800058,-2.6638004684372163,7.692064148578879,-3.650192443168237,1.7958902323687482,12.363331262662598
1987,0.0,-13.098434128299346,2.3813660613344894,5.343238520781057,9.919669568424894,5.088500239430687,-6.680751325941543,0.2849681723522508,-7.0026157286298485,8.68681852197659,-2.261290989488657,8.494424792716359,-1.746756670264574,-2.9087813103764972,1.3199956778534272,1.5923215240302966,-4.542617276887626,0.27492861459055007,0.8709444805156465,-18.000397911056353,-2.5029834821752104,-5.214879566544255,9.495503244394484,3.69425083096948,5.581123598881192,-1.9252153135912238,0.4063979336972636,-2.977096305308578,-6.636300323434483,10.040380320246328,-2.4543767162868733,1.367228416777749,-2.9098394220559953,-3.347282163380953,-5.464912620862663,-4.264207207451705,9.192291146185397,2.738282291502486,-6.6034161751683484,2.691626766995199,1.6775415465978654,-1.2442037337655734,-17.83399655502285,-3.0086356162436516
1988,0.0,-13.678512030538087,5.05119968177749,-15.728432393468381,-5.460065757541685,-7.779621465075394,-12.394154323463852,4.339855623146235,6.409501797015508,1.450451200098371,-5.552646172843737,2.783985815648407,3.1499608515472346,-6.9165314607398045,6.88664996669695,2.1686771892864556,-0.035414556839640454,9.35043823251172,-8.081693939494329,17.330836101606167,-0.044777875711986326,-12.708034854924477,-4.414796735675253,4.22735731638727,-7.764277382978605,2.436955051936053,3.281161432709524,-7.56277127057902,-11.632724279571477,3.8215383262944442,6.0998479917030295,7.6238356894219805,-0.33047843214814066,-13.441200004781535,-1.456539181446459,-5.97306759797479,2.8509419793850554,5.205072880899706,2.5764008885981866,5.054057243473238,9.56956218223803,-7.312800516886796,17.142100586318037,-0.11123349952615058
1989,0.0,-6.66574226803894,-9.183627652909792,-4.681758706475819,9.358126135541312,-3.1229370751770773,-5.390855149379632,-2.81467288056524,-9.990314415414275,4.425829149152435,-5.692268795443994,-13.540144426632622,7.757780424762416,7.761841133110437,-0.9138720284851161,4.2116315250460445,-8.623459789589958,-7.25773247300603,15.175576744005951,11.203813989501981,11.927737385772048,-1.8136051647163072,10.273367236986331,-7.982379896793134,-2.5858452088922093,6.926618649931839,-1.9974186903414761,7.422917991241604,-4.589606435413998,4.009551570170771,-8.997747926311973,-0.14777913795120412,-8.27226194144231,-2.300827849744934,9.455493127310262,-6.8211495110781755,-13.59809956159441,8.175652855497361,2.6559136429021635,-12.143600392759339,-5.967428492475534,14.029146066233295,10.68437385468826,13.543592062530678
1990,0.0,3.0425663358875283,-17.430311985877097,-2.5647966600356256,-4.215826396502791,-6.7827161059425976,9.83090875166016,-12.142610426249632,-2.1630334049111184,-5.107131435162302,-15.84112943779985,2.8864145459575354,-7.8160196962256805,7.332434282818241,-9.552394897743397,0.4921155653445908,2.1620126458928723,-9.957128640047898,-1.3413651101112123,9.556668443421415,17.234405446460727,-3.082895415347849,-4.804952193750694,-14.182758763428382,-6.24685433605859,-8.943926881120433,-13.001202258682127,5.728998299183644,11.183320784512148,-3.724736679172736,-1.0666063970631114,-9.280087392410081,2.0838519805308238,-4.022873155128195,7.885067480555449,-14.574223946555293,2.808791544912282,5.245294494366107,22.51377952866102,4.80013324929962,-11.650708554587368,1.1811902275421744,9.437196570380081,17.48438049362204
