year,ref,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,31.83871858602596,45.76663904998619,47.014084507042256,28.60259596796465,32.349627174813584,26.15934824634079,34.00635183650925,33.07677437172052,57.837337752002206,31.654239160452914,44.7832090582712,47.961888980944494,31.672190002761667,35.10356255178127,35.291079812206576,43.81220657276995,35.15216790941729,32.539906103286384,37.027340513670254,42.008837337752006,48.690140845070424,40.04446285556476,31.380005523336095,47.02540734603701,25.406241369787352,30.703396851698425,33.62579397956365,34.71030102181718,35.15796741231704,32.73653686826844,57.94200497100248,34.65230599281966,32.91438829052748,40.70201601767467,41.14553990610329,45.426677713338854,47.463684065175364,45.143606738470034,33.661419497376414,37.449599558133116,32.77381938690969,37.2173432753383,42.660038663352665,48.83982325324496
1982,33.697045015189175,69.43275338304336,46.887876277271474,28.00579950289975,48.62247997790666,38.34189450428059,43.04888152444076,41.42170671085336,39.6205468102734,30.755316210991438,46.56669428334714,38.0160176746755,33.40347970173985,33.26401546534107,37.13532173432753,30.816625241645955,24.183650925158798,22.64264015465341,40.29301297983982,49.5857497928749,56.1996685998343,36.33360950013808,47.749792874896436,47.01077050538525,38.2134769400718,33.035073184203256,42.72990886495443,33.7970173985087,43.779895056614194,31.946975973487987,40.09058271195802,37.18392709196355,24.168185584092793,36.95857497928749,50.76249654791494,46.25296879315106,37.60149130074565,31.293565313449324,28.95802264567799,28.16072908036454,23.692074012703674,39.75144987572494,49.54874344103839,56.03369235017951
1983,29.39574703120685,38.187517260425295,28.616404308202153,33.59707263186965,38.265948632974315,37.991162662247994,32.84534658933996,31.1969069317868,18.6034244683789,30.652029826014914,46.48991991162662,32.74316487158244,41.48218724109362,30.942004971002486,34.28666114333057,62.76884838442419,42.975697321182,38.472797569732116,43.43993371996686,32.06848936757802,49.57967412317039,37.60038663352665,39.518088925711126,28.04611985639326,38.04087268710301,41.175365921016294,31.76719138359569,29.740403203534935,32.882629107981224,32.04971002485501,18.998895332781,33.378624689312346,42.11571389119028,38.369511184755595,60.26926263463132,45.67937033968517,31.068489367578017,63.11543772438553,40.41010770505385,34.03562551781276,38.42805854736261,43.42999171499586,31.44020988677161,49.69345484672743
1984,21.740403203534935,48.43413421706711,24.269814968240816,31.35929301297984,56.55343827671914,33.15244407622204,37.60093896713615,30.693454846727423,60.447942557304614,35.15796741231704,28.84148025407346,43.09417288041978,30.982877658105497,29.127036730185033,36.244131455399064,33.32007732670533,28.54708644020989,34.72521402927368,33.57056061861364,55.52471692902513,63.88539077602872,41.931786799226735,56.15907207953604,25.996685998343,33.70091135045568,32.16128141397404,31.418668876001103,29.699254349627175,38.819386909693456,35.223142778238056,60.49047224523612,36.180613090306544,28.181717757525547,42.995857497928746,48.569455951394644,29.334714167357085,43.27478597072632,36.37890085611709,41.4175642087821,36.07373653686827,35.24302678818006,33.71416735708368,55.374758354045845,64.25352112676056
1985,42.16514774924054,47.415354874344104,50.08312620822977,30.051643192488264,37.191383595691796,32.57718862192765,37.62330847832091,40.583816625241646,48.14692074012704,37.865230599281965,44.78127589063794,37.6106048053024,39.11019055509528,30.366197183098592,33.49792874896438,42.7865230599282,39.929577464788736,32.32394366197183,41.46727423363712,49.534106600386636,64.20215410107706,45.83015741507871,37.05219552609776,50.309859154929576,31.490472245236123,38.138635735984536,40.6111571389119,30.624413145539908,39.02209334438,38.846451256558964,48.620822977078156,32.36122618061309,38.48218724109362,46.73902236951118,43.217067108533556,44.73736536868268,37.56172328086164,43.35929301297984,42.047224523612265,30.28279480806407,32.11571389119028,41.107428887047774,50.11875172604253,63.7909417288042
1986,39.22038111019056,46.07953603976802,35.83789008561171,28.224523612261805,34.518088925711126,22.51808892571113,49.95249930958299,29.504832919083125,52.75227837613919,31.017398508699255,39.669704501518915,25.35515051090859,53.185860259596794,32.4070698702016,26.928472797569732,48.54487710577189,45.24302678818006,41.73377520022093,40.72742336371168,50.74178403755869,65.0336923501795,42.89809444904722,34.76553438276719,34.88318144159072,22.032311516155758,52.346589339961334,28.972107152720245,32.49047224523612,51.27671913835957,31.500414250207125,53.257663628831814,26.479425573046118,44.727147196906934,43.36288318144159,45.509803921568626,39.25738746202706,25.28224247445457,49.297155481911076,44.814692074012704,26.657000828500415,40.64125932062966,41.734051367025685,51.027340513670254,65.1919359293013
1987,32.63766915216791,37.058547362607015,26.214857774095552,35.66583816625241,43.061585197459266,35.18945042805855,28.84258492129246,31.39850869925435,27.459817729908863,33.21043910521955,27.667219000276166,45.82932891466446,49.17895608947804,27.341342170671087,37.294669980668324,56.01518917426125,33.7887323943662,32.52250759458713,29.647058823529413,39.23777961888981,40.370339685169846,24.654239160452914,42.87710577188622,26.545429439381387,34.70173985086993,47.66639049986192,32.05523336095001,27.52720243026788,29.88566694283347,34.4004418668876,28.037558685446008,37.07014636840652,33.062137531068764,24.304888152444075,35.795084230875446,28.04611985639326,45.646506489919915,56.69207401270367,29.42861088097211,37.37116818558409,31.866887600110466,30.780447390223696,39.01491300745651,40.533278099972385
1988,36.154377243855286,38.445733222866615,51.456227561447115,32.36095001380834,33.419221209610605,32.139188069594034,28.68682684341342,39.54929577464789,51.041148853907764,33.72300469483568,35.76470588235294,25.63822148577741,36.054681027340514,33.24523612261806,40.20822977078155,30.376139188069594,30.16238608119304,41.01739850869925,34.091135045567526,55.16542391604529,50.07760287213477,28.08229770781552,32.64899199116266,51.410383871858606,31.685169842584923,36.569455951394644,41.23833195249931,32.67964650648992,28.909141121237226,34.1924882629108,51.55343827671914,40.31897265948633,29.581883457608395,28.23777961888981,41.12013256006628,35.911350455675226,26.652858326429165,32.142225904446285,35.61585197459265,33.463131731565866,40.850869925434964,32.916597624965476,55.45429439381386,50.55067660867164
1989,31.47914940624137,38.89671361502347,23.15907207953604,30.934548467274233,39.51449875724938,31.63435515051091,33.66418116542392,25.59210162938415,39.41066003866335,43.08671637669152,34.68047500690417,26.743717205191935,41.67909417288042,35.51532725766363,38.489367578017124,50.14029273681304,27.80005523336095,18.661971830985916,43.93371996685998,42.65451532725766,59.75531621099144,43.42281137807235,38.974868820767746,24.36260701463684,31.64070698702016,41.41894504280585,24.503175918254627,35.17729908864955,33.99696216514775,42.091135045567526,39.771057718862195,38.902236951118475,27.3943661971831,43.856117094725214,43.14333057166529,34.85280309306821,26.75697321181994,50.98094449047225,44.90472245236123,27.75724937862469,18.28224247445457,43.861640430820216,42.737641535487434,59.71830985915493
1990,45.95802264567799,57.89008561170947,40.848660590996964,39.30544048605358,22.4065175365921,36.6061861364264,58.792874896437446,32.17674675504004,43.32670533001933,26.31206848936758,54.41949737641536,19.31952499309583,33.23943661971831,42.494062413697876,34.2129246064623,35.6111571389119,37.51008008837338,29.88649544324772,40.332504832919085,54.494062413697876,57.68047500690417,42.24772162386081,21.68213200773267,40.5979011322839,36.787351560342444,34.990610328638496,32.55923777961889,42.28445180889257,59.35156034244684,26.51311792322563,43.83402375034521,32.990610328638496,36.55896161281414,42.90996962165148,48.9961336647335,54.27699530516432,19.12455122894228,36.28362330847832,51.43247721623861,35.71720519193593,30.584921292460646,40.1902789284728,54.43965755316211,57.91991162662248
