year,ref,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,38.62496547914941,50.653410660038666,50.230599281966306,39.10577188621927,37.11378072355703,36.201877934272304,42.11295222314278,40.58713062689865,60.974040320353495,38.66639049986192,50.37503452085059,55.89367578017122,40.33305716652858,38.62579397956365,41.07981220657277,55.67163766915217,41.89947528307098,35.658381662524164,48.23557028445181,45.852526926263465,55.07594587130627,46.15161557580779,37.26263463131732,49.7931510632422,35.989781828224245,39.11019055509528,41.15741507870754,38.25876829605082,43.58326429163215,39.87738193869097,60.95691797845899,41.08202154101077,40.46644573322287,46.63407898370616,49.82187241093621,50.613366473349906,55.251035625517815,57.590444628555645,39.84148025407346,41.04308202154101,35.732394366197184,48.49571941452638,45.972659486329746,55.053300193316765
1982,43.04750069041701,76.70477768572218,53.6100524716929,37.83153824910246,52.25683512841756,44.02789284727976,52.11930405965203,44.82629107981221,41.71692902513118,33.922673294669984,52.52029826014913,42.19994476663905,41.35017950842309,40.494890914112126,43.47417840375587,37.12289422811378,30.606186136426402,29.38746202706435,44.380005523336095,59.87462027064347,66.99861916597625,46.66942833471417,51.88704777685722,54.11405689036178,44.028169014084504,40.092515879591275,45.84065175365921,40.587406793703394,52.03258768296051,34.85749792874896,42.10328638497653,43.28666114333057,29.83429991714996,46.82049157691245,56.93040596520298,51.76166804750069,41.975421154377244,37.7914940624137,40.30571665285833,33.59265396299365,30.0049710024855,44.12261806130903,59.84507042253521,66.90030378348523
1983,39.19442143054405,48.87682960508147,37.17426125379729,40.171775752554545,51.703120684893676,45.76470588235294,39.65230599281966,37.652582159624416,29.660867163766916,38.6100524716929,49.833471416735705,44.52665009665838,49.34548467274234,44.43855288594311,39.69980668323667,69.53714443523889,49.1963545981773,56.19884009942005,53.512841756420876,42.79453189726595,58.52085059375863,49.148301574150786,51.68323667495167,36.25821596244131,45.32366749516708,47.92653962993648,37.92018779342723,43.92460646230323,40.55592377796189,39.03258768296051,30.527754763877383,39.12620822977078,48.49378624689312,49.92433029549848,66.91438829052748,49.57000828500414,43.59099696216515,69.93786246893123,44.77906655619994,37.819939243302954,56.402651201325604,52.898370615851974,42.408726871030105,58.68213200773267
1984,29.624136978735155,55.17978458989229,31.022369511184756,34.73073736536868,63.615575807787906,37.568075117370896,50.73349903341618,39.57359845346589,65.6183374758354,38.72769953051643,43.72355702844518,49.594310963822146,38.982877658105494,34.508975421154375,40.582159624413144,59.96851698425849,35.425296879315106,42.3794531897266,37.87103010218172,59.26926263463132,72.39298536315935,50.1847555923778,63.96851698425849,32.389119027892846,38.16625241645954,38.86274509803921,40.54018227009114,34.811654239160454,51.991162662247994,38.607290803645405,65.7694007180337,41.3993371996686,34.30433581883457,51.248826291079816,55.19718309859155,43.85418392709197,49.54266777133389,60.7909417288042,46.44987572493786,40.15189174261254,42.32615299640983,38.08312620822977,59.207125103562554,72.64623032311516
1985,43.87296326981497,55.22562827948081,57.177851422259046,38.391328362330846,43.93454846727423,39.857774095553715,43.74316487158244,45.35294117647059,54.620822977078156,41.294117647058826,52.50096658381663,44.08395470864402,44.72604252968793,39.3987848660591,49.31759182546258,49.890914112123724,41.15907207953604,39.47334990334162,46.62192764429715,56.20270643468655,70.31980115990058,54.08119304059652,44.72245236122618,57.56476111571389,39.1941452637393,43.36260701463684,45.54101077050539,39.2029826014913,45.25379729356531,41.898370615851974,55.29660314830157,48.833471416735705,40.201877934272304,55.10936205468103,48.156586578293286,52.00303783485225,43.730185031759184,50.67771333885667,48.67467550400442,40.010218171775755,39.51422259044463,46.33416183374759,56.59817729908865,70.25214029273681
1986,42.225904446285554,55.75144987572494,43.589616128141394,34.3794531897266,49.97348798674399,32.44628555647611,59.82408174537421,34.6078431372549,56.52333609500138,36.930958298812484,49.48771057718862,36.85307925987296,58.97735432201049,38.55371444352389,31.058547362607015,53.23888428610881,51.575531621099145,49.15520574426954,53.93869096934549,51.89947528307098,77.70477768572218,55.37669152167909,50.210162938414804,42.992819663076496,32.26953880143607,57.893123446561724,35.387462027064345,37.99254349627175,61.3987848660591,37.22341894504281,56.9917149958575,30.9961336647335,51.26263463131732,55.777685722176194,49.20215410107705,48.85142225904446,36.72410936205468,54.30792598729633,55.5990057995029,34.99917149958575,48.7992267329467,53.72245236122618,52.12096106048053,77.82352941176471
1987,39.68627450980392,42.16321458160729,33.52388842861088,40.48025407346037,46.8119304059652,40.88041977354322,33.54708644020989,38.774095553714446,39.82187241093621,40.75945871306269,33.47942557304612,48.45733222866611,56.26705330019332,31.57138911902789,45.04280585473626,62.70615851974593,46.473626070146366,37.80447390223695,46.051090858878766,53.64208782104391,60.54487710577189,30.196354598177297,47.8075117370892,33.85363159348246,40.55758077879039,54.89947528307098,39.07097486882077,31.49019607843137,34.86329743164872,43.094725214029275,40.764982049157695,44.99364816349075,45.7809997238332,30.55205744269539,39.222866611433304,33.69897818282242,48.348246340789835,63.43965755316211,34.52913559790113,43.07318420325877,37.96437448218724,45.75089754211544,53.929577464788736,60.97818282242474
1988,41.72742336371168,43.15603424468379,56.70947252140293,36.35376967688484,39.10328638497653,34.18779342723005,39.148301574150786,46.06489919911627,52.86771610052472,38.38193869096934,44.03093068213201,34.59817729908865,44.26953880143607,36.97983982325324,47.06848936757802,44.11792322562828,35.08478320905827,47.85832642916321,40.96023198011599,62.75476387738194,56.12289422811378,34.44352388842861,39.18779342723005,56.26705330019332,33.60480530240265,43.25434962717481,47.44435238884286,35.97680198840099,40.090306545153275,38.73515603424468,53.228942281137805,47.552057442695386,34.80502623584645,34.606462303231154,44.148301574150786,43.42391604529136,35.108257387462025,45.60038663352665,39.09223971278652,37.92653962993648,47.90803645401823,40.059928196630764,61.819110742888704,56.8058547362607
1989,34.8196630764982,43.55896161281414,31.48494890914112,42.001104667219,49.08699254349627,41.4048605357636,42.52996409831538,32.94780447390224,44.32256282794808,50.76332504832919,38.53797293565314,32.70201601767467,50.69814968240817,46.27948080640707,46.10632421982878,58.384424192212094,35.89201877934272,24.513394090030378,51.06848936757802,49.50345208505938,67.13587406793704,48.764982049157695,49.67826567246617,33.13449323391328,40.67495167080917,50.12399889533278,32.531897265948636,45.943661971830984,43.16128141397404,50.909693454846725,44.703673018503174,45.96520298260149,34.895608947804476,49.377796188898095,49.87103010218172,38.70919635459818,33.148853907760284,58.88097210715272,53.51339409003038,35.33609500138083,25.19497376415355,50.54349627174813,49.63849765258216,67.58547362607014
1990,48.42640154653411,61.748135874067934,51.56586578293289,41.30875448771058,36.4015465341066,39.8003314001657,65.8041977354322,38.53880143606739,45.808064070698705,31.616956641811655,56.84451808892571,29.703673018503174,40.703673018503174,46.88097210715272,42.383043358188345,45.690140845070424,44.612537972935655,38.782104391052194,53.48577740955537,57.36039768019884,71.19331676332504,51.72217619442143,36.054681027340514,52.068213200773265,39.491024578845625,40.92598729632698,38.75863021264844,46.52305992819663,66.2062966031483,31.56724661695664,46.36012151339409,42.2090582711958,43.7953603976802,52.64043082021541,52.50096658381663,56.21955260977631,29.570560618613644,46.668876001104664,56.48439657553162,40.505109085887874,38.3921568627451,53.48853907760287,57.452361226180614,71.29826014913007
