year,ref,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,55.5840927920464,67.12399889533278,67.52140292736813,53.85307925987296,55.08699254349627,57.244131455399064,59.971002485501245,61.44269538801436,75.57608395470865,56.38028169014085,64.66804750069042,74.06489919911627,62.80171223418945,58.089478044739025,62.19165976249655,76.68931234465617,67.53659210162938,56.580778790389395,74.14581607290803,66.04722452361226,80.7738193869097,70.8290527478597,55.87241093620547,68.39022369511184,56.896989781828225,61.78182822424745,61.77078155205744,57.79177022921845,60.694007180336925,56.94614747307374,75.38690969345485,62.19442143054405,66.51919359293014,71.20160176746755,65.34355150510909,64.3910521955261,73.22341894504281,77.68157967412317,58.06793703396852,59.84976525821596,56.566418116542394,74.2118199392433,65.9784589892295,80.77658105495719
1982,62.468102734051364,87.79397956365645,72.36150234741784,55.32698149682408,65.7925987296327,62.973211819939245,68.28666114333058,64.47390223695112,56.32560066280033,57.27091963545982,70.72466169566418,61.68102734051367,60.13946423639879,63.004971002485505,63.771610052471694,62.006628003314,48.24109362054681,54.99696216514775,67.58851146092239,73.67550400441867,93.53824910245788,68.03341618337475,66.81772990886495,72.81552057442696,62.86025959679647,59.04860535763601,64.74206020436344,62.76581054957194,68.6194421430544,58.536315934824636,56.56669428334714,64.04722452361226,47.49516708091687,68.5575807787904,74.94393813863573,69.75421154377244,61.498481082573875,63.07594587130627,61.62413697873516,61.795084230875446,55.12455122894228,67.55896161281414,73.4291632145816,93.29605081469208
1983,60.50731842032587,64.59265396299365,59.4219828776581,61.578569455951396,69.33858050262359,65.88953327809998,59.056890361778514,58.004971002485505,43.67881800607567,55.02098867716101,61.168737917702295,62.30102181717758,66.65948632974316,71.49710024855013,60.08119304059652,94.1753659210163,67.56917978458989,83.17398508699254,78.27754763877383,72.33084783209058,83.26622479977907,66.34576083954708,69.7876277271472,59.99420049710025,65.25932062966031,65.56282794808064,58.25352112676056,71.44214305440487,60.10549571941453,55.47114056890362,44.186136426401546,60.103838718586026,67.1797845898923,66.76360121513395,84.37752002209335,60.5802264567799,61.45374206020436,94.54460093896714,63.43413421706711,56.6166804750069,83.85390776028721,78.26594863297431,72.04032035349351,83.31510632421983
1984,53.09196354598177,70.23418945042806,54.12703673018503,59.36509251587959,79.72880419773543,60.964926815796744,77.03562551781276,56.57056061861364,77.38690969345485,59.56779895056614,61.32670533001933,71.70229218447943,58.40513670256835,57.70615851974593,60.4142502071251,79.91935929301297,62.36067384700359,59.411764705882355,59.101629384148026,70.66887600110466,99.49433858050263,77.23446561723281,80.15354874344104,54.924882629107984,61.06959403479702,57.785142225904444,56.420049710024855,57.56890361778514,77.52085059375862,59.72521402927368,77.2471692902513,61.0115990057995,61.72438552885943,77.74565037282518,70.32477216238608,61.019884009942004,71.41590720795361,80.7743717205192,79.72493786246893,53.9795636564485,59.80613090306545,59.04308202154101,70.36647334990334,99.57028445180889
1985,56.64816349074841,75.55371444352389,73.8025407346037,56.52444076222038,59.91024578845623,52.84976525821596,59.52305992819663,69.25932062966031,68.3728251864126,57.326429163214584,67.49516708091687,63.58271195802264,62.333885666942834,57.39574703120685,69.75172604252968,72.3667495167081,56.97459265396299,56.1930405965203,67.17840375586854,72.04915769124551,89.63269814968241,75.7898370615852,60.52250759458713,74.27699530516432,52.48246340789837,61.13504556752278,69.18061309030655,57.05219552609776,60.47417840375587,57.64982049157691,68.38690969345485,70.31289698978183,55.991991162662245,76.32062966031484,62.8113780723557,66.41756420878211,63.34631317315659,73.15631041148853,64.40292736813035,67.78845622756145,56.44297155481911,67.19497376415354,72.17840375586854,89.65092515879591
1986,60.86025959679647,74.025407346037,63.764153548743444,54.10411488539078,66.36813035073185,52.144435238884284,76.86909693454847,52.12731289698978,66.56061861364265,56.4054128693731,64.84893675780171,54.89947528307098,73.19442143054405,61.31372549019608,51.84203258768296,76.43441038387186,67.67909417288043,71.84866059099696,64.94614747307374,61.629107981220656,96.59320629660314,78.46423639878486,66.59431096382215,63.69759734879867,51.84672742336371,71.71361502347418,52.100800883733775,60.91770229218448,78.28169014084507,56.83899475283071,66.72272852803093,51.76746755040044,67.27892847279757,78.7881800607567,70.23971278652306,63.502347417840376,54.43993371996686,77.09969621651477,72.28693731013531,53.68986467826567,71.82491024578846,64.25462579397956,61.4059652029826,96.64512565589617
1987,57.70781552057443,56.69290251311792,48.4098315382491,62.19939243302955,63.810273405136705,59.11599005799503,50.59872963269815,58.329466998066835,61.05274785970726,59.32145816072908,50.204915769124554,65.51367025683513,72.96078431372548,54.685722176194425,60.67937033968517,82.31096382214858,69.2107152720243,55.89533278099972,67.23253244959956,72.60922397127865,81.40679370339686,51.79232256282795,64.58215962441315,49.26871030102182,58.86882076774372,71.86799226732947,58.494614747307374,54.26732946699806,51.67301850317592,60.50041425020712,61.49654791494062,60.988953327809995,68.78845622756145,52.03976801988401,53.48273957470312,49.4114885390776,65.32560066280033,82.97983982325324,55.628279480806405,59.48273957470312,56.01297983982325,67.3893951946976,72.64788732394366,81.47555923777962
1988,58.49074841204087,61.53742060204363,72.61529964098315,52.96244131455399,56.97790665562,52.299364816349076,54.99364816349075,64.52692626346312,67.74703120684893,51.819939243302954,59.991162662247994,62.570284451808895,66.04639602319801,58.68655067660867,66.75393537696769,73.10577188621927,52.48218724109362,64.46506489919912,58.71913835956918,82.04722452361226,83.88953327809998,54.138359569179784,57.23750345208506,73.02954984810826,51.71913835956918,64.98425849212924,64.83126208229771,57.70726318696493,55.88511460922397,52.49682408174537,67.92653962993649,67.03590168461751,52.05799502899752,54.6144711405689,56.57718862192765,59.217619442143054,62.03479701739851,74.03258768296051,55.05302402651201,61.75697321181994,64.45401822700912,58.389119027892846,81.18420325876829,83.9850869925435
1989,53.11267605633803,58.21982877658105,49.75531621099144,65.39243302954985,66.68627450980392,63.271195802264565,64.85998342999171,56.54266777133389,58.10770505385253,64.92184479425573,56.39243302954985,59.87931510632422,70.9663076498205,69.08478320905827,69.43220104943386,84.88318144159072,62.247169290251314,49.302126484396574,84.55619994476663,71.81579674123171,83.1919359293013,66.21761944214306,67.39132836233085,50.32394366197183,62.814692074012704,69.88539077602871,56.27671913835957,68.7528307097487,65.91604529135599,65.18834576083955,58.348246340789835,69.48301574150787,61.52665009665838,66.5879591273129,64.95056614194974,55.4015465341066,59.05191935929302,85.34355150510909,70.60149130074565,56.105219552609775,49.70698702016018,84.48964374482188,71.24689312344657,83.27064346865507
1990,62.444904722452364,72.82435791217895,69.69124551228943,60.131731565865785,59.798122065727696,63.675780171223415,81.59431096382215,54.32698149682408,60.843413421706714,50.944490472245235,68.66611433305717,61.39464236398785,56.48439657553162,65.89533278099972,63.779342723004696,61.854736260701465,64.47114056890362,60.69428334714167,79.51367025683513,74.28003314001657,93.73626070146368,72.7528307097487,60.016570008285,70.23418945042806,63.11516155758078,55.89754211543772,54.453189726594864,65.49489091411212,82.01795084230875,51.28997514498757,61.07953603976802,63.84230875448771,63.909693454846725,73.24247445457056,72.87213476940072,67.54045843689589,60.710577188621926,62.41286937310135,78.59983429991715,64.26373929853632,60.85943109638222,79.4484948909141,74.04777685722176,93.80613090306545
