year,ref,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,1.5346589339961336,1.735156034244684,1.6862745098039216,1.7495167080916874,3.0856117094725213,1.8856669428334714,2.116266224799779,1.123998895332781,1.31980115990058,2.0577188621927642,1.632421982877658,1.660038663352665,1.207677437172052,2.4576083954708645,1.5095277547638775,2.5448771057718864,1.1858602595967964,1.7903893951946976,1.787627727147197,1.8724109362054682,2.3938138635735986,2.507594587130627,2.832919083126208,1.6302126484396575,1.7550400441866887,1.2109914388290528,1.2261806130903066,2.3112399889533277,2.052195526097763,1.8616404308202155,1.3822148577740956,1.3791770229218447,1.0875448771057719,2.3882905274785973,2.16100524716929,1.723833195249931,1.71996685998343,2.287213476940072,2.809168737917702,1.5136702568351283,1.856393261529964,1.711681855840928,1.9906103286384977,2.248273957470312
1982,1.1568627450980393,0.31179232256282796,0.7729908864954432,2.252692626346313,3.004694835680751,2.418668876001105,1.1944214305440486,0.5092515879591273,2.3899475283070974,1.4078983706158519,0.8174537420602044,2.9174261253797296,4.19939243302955,2.6219276442971555,2.5926539629936483,2.0892018779342725,2.87876277271472,1.723280861640431,1.783761391880696,2.0969345484672743,1.1452637392985363,1.5934824634078983,2.595967964650649,0.7892847279756974,2.4164595415631043,4.1383595691797845,0.45871306268986467,2.491576912455123,1.1165423916045292,1.3098591549295775,2.275338304335819,2.507594587130627,2.8133112399889533,1.4904722452361225,1.5907207953603977,0.7995028997514498,2.962993648163491,1.9417288041977354,1.5854736260701463,1.1662524164595416,1.7194145263739298,1.872134769400718,2.0701463684065176,1.076222038111019
1983,0.7925987296326982,1.908036454018227,1.3568075117370892,1.4272300469483568,3.877105771886219,1.347970173985087,1.8417564208782105,0.8047500690417012,2.6871030102181717,2.8588787627727146,1.8127589063794531,1.5780171223418944,2.8218724109362054,0.9527754763877382,2.843689588511461,1.3302954984810826,2.349351008008837,1.051643192488263,1.0378348522507594,3.0950013808340238,1.8969897818282242,1.5490196078431373,3.6975973487986744,1.2651201325600663,1.312344656172328,2.7892847279756974,0.8301574150787076,0.9707263186964927,1.792322562827948,2.708367854183927,2.6130903065451534,2.655343827671914,2.3620546810273404,1.3532173432753383,0.7804473902236951,1.8748964374482187,1.6459541563104114,1.296603148301574,1.9088649544324772,1.532449599558133,0.932339132836233,0.9908864954432477,3.2502071251035627,1.9375863021264843
1984,0.9768019884009942,1.223971278652306,1.2090582711958022,1.267881800607567,0.1309030654515327,1.4780447390223694,0.5407346037006352,2.4816349074841204,1.1093620546810274,1.4230875448771059,2.139464236398785,1.6934548467274233,1.592377796188898,1.7304611985639327,0.8613642640154653,1.5990057995028997,1.628003314001657,2.476111571389119,3.927644297155482,2.231980115990058,1.2256282794808064,1.7575255454294394,0.12068489367578017,1.087268710301022,1.4294393813863573,1.6028721347694008,2.406793703396852,1.7611157138911904,0.4957194145263739,1.3302954984810826,1.0447390223695112,0.8737917702292185,1.5617232808616404,1.3844241922120961,1.4029273681303507,1.8853907760287214,1.7826567246616956,1.5655896161281413,1.5332780999723834,2.6658381662524167,2.434962717481359,3.9701739850869924,2.4308202154101077,1.2018779342723005
1985,2.56034244683789,0.8729632698149682,1.8776581054957193,1.0856117094725215,1.3106876553438276,1.991714995857498,2.2827948080640708,0.7934272300469484,2.5631041148853906,1.2330847832090583,1.5990057995028997,1.2971554819110742,0.8403755868544601,1.4344103838718587,0.8978182822424745,2.004142502071251,2.8494890914112125,1.6326981496824082,2.206848936757802,1.823805578569456,1.728528030930682,1.3131731565865783,1.2731289698978183,1.7067108533554267,2.0660038663352664,0.7752002209334438,0.815796741231704,1.3775200220933443,2.156862745098039,1.2002209334438,2.5987296326981495,0.859983429991715,2.492405412869373,1.4498757249378624,1.8494890914112123,1.4929577464788732,1.4460093896713615,1.7707815520574426,1.4261253797293565,2.1333885666942836,1.612537972935653,2.315658657829329,2.3775200220933446,1.8348522507594587
1986,2.003314001657001,1.3987848660590998,2.1814415907207954,3.8425849212924605,2.940624136978735,1.4095553714443523,0.34935100800883734,1.876553438276719,1.703396851698426,2.2104391052195527,1.2896989781828225,2.420602043634355,0.8525269262634632,2.9207401270367304,3.763601215133941,2.2805854736260702,2.3708920187793425,1.1739850869925434,2.4918530792598728,3.6981496824081743,1.4457332228666113,0.9016846175089754,2.8097210715272025,1.9657553162109915,1.4774924054128693,0.9431096382214857,1.7953603976801988,2.6691521679094175,0.2861088097210715,2.0836785418392707,1.6732946699806683,3.5128417564208783,2.204639602319801,0.8290527478597073,1.6743993371996686,1.3863573598453467,2.652305992819663,2.0615851974592654,1.267605633802817,2.906931786799227,1.256558961612814,2.4495995581331123,3.853631593482463,1.2847279756973211
1987,2.076774371720519,4.324495995581331,1.6025959679646506,2.43965755316211,0.711958022645678,1.827948080640707,3.1184755592377797,1.2236951118475559,1.3410660038663353,1.59983429991715,3.515879591273129,1.3753106876553438,0.7152720243026788,3.343275338304336,1.4777685722176195,1.1977354322010494,1.3620546810273406,2.309306821320077,1.5004142502071252,2.451256558961613,2.069594034797017,1.6498204915769124,0.7232808616404308,1.443800055233361,1.8627450980392157,0.7384700359016846,1.1742612537972936,3.4863297431648714,2.946699806683237,1.531897265948633,1.2190002761668048,1.3341618337475836,1.3888428610880972,1.4832919083126208,2.28086164043082,3.3457608395470864,1.4531897265948632,1.139740403203535,2.9577464788732395,2.3109638221485778,2.349074841204087,1.5144987572493787,2.5749792874896436,2.060756697045015
1988,2.71913835956918,1.8671637669152168,0.8787627727147197,2.1784037558685445,0.9842584921292461,1.3499033416183375,1.6575531621099144,2.3333333333333335,2.151891742612538,2.612261806130903,2.6749516708091687,3.144435238884286,1.288318144159072,2.3780723557028445,1.3405136702568352,1.6489919911626623,1.7448218724109361,2.1546534106600386,1.6061861364264016,0.848384424192212,2.5421154377243855,2.667219000276167,0.9458713062689865,0.84009942004971,1.3968516984258492,1.3046119856393261,2.3747583540458437,2.2618061309030653,1.5691797845898923,2.3974040320353494,2.084230875448771,1.3231151615575807,1.7531068765534383,2.531068765534383,2.2595967964650647,2.828776581054957,3.3985086992543496,1.6401546534106601,2.4711405689036177,1.500138083402375,2.0582711958022646,1.4769400718033692,0.9395194697597349,2.6409831538249104
1989,2.992543496271748,2.7312896989781827,2.536868268434134,2.396851698425849,1.2816901408450705,2.115713891190279,1.936205468102734,1.4866059099696216,3.1632145816072907,0.8436895885114609,1.6164043082021542,1.776028721347694,1.4333057166528582,1.4976525821596245,1.4915769124551228,1.1013532173432754,2.471692902513118,2.8768296050814692,1.0190555095277547,2.535211267605634,3.223418945042806,3.372825186412593,1.1408450704225352,2.4004418668876,2.1496824081745376,1.5393537696768849,1.4982049157691246,1.575531621099144,1.8257387462027064,0.8149682408174538,3.043082021541011,1.3893951946975973,2.407069870201602,2.9577464788732395,2.019331676332505,1.6771610052471693,1.891742612537973,0.9646506489919912,1.884009942004971,2.84037558685446,2.769124551228942,1.1215133940900304,2.896161281413974,3.0701463684065176
1990,1.3151063242198289,0.983982325324496,1.059928196630765,2.4355150510908588,2.5390776028721347,3.6310411488539076,1.0091135045567523,2.1767467550400443,1.7774095553714444,1.7354322010494339,2.0378348522507594,2.019607843137255,3.223695111847556,1.811378072355703,1.7470312068489369,3.167080916873792,1.7749240541286937,1.7127865230599282,1.8663352665009665,2.536592101629384,2.08119304059652,1.0889257111295223,2.428058547362607,0.944214305440486,3.609500138083402,3.3534935100800882,2.2537972935653134,1.8925711129522231,1.0778790389395194,1.571665285832643,1.708091687379177,1.8732394366197183,1.5575807787903895,1.0941728804197735,2.0952775476387737,2.08036454018227,2.1140568903617787,3.15990057995029,0.9751449875724938,1.9235017950842308,1.6857221761944214,1.7696768848384423,2.827948080640707,1.848384424192212
