year,ref,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,-0.21936849857313834,-0.26825002301390066,-0.20500782472613488,1.131087176654699,-0.06885758998435088,0.16174169198195698,-0.8305256374850412,-0.6347233729172423,0.103194329374942,-0.3221025499401642,-0.2944858694651573,-0.7468470956457702,0.5030838626530423,-0.4449967780539448,0.5903525729540642,-0.7686642732210258,-0.1641351376231246,-0.16689680567062526,-0.08211359661235407,0.43928933075577636,0.5530700543128046,0.8783945503083859,-0.3243118843781647,-0.19948448863113355,-0.7435330939887694,-0.7283439197275157,0.3567154561355055,0.09767099327994067,-0.09288410199760677,-0.5723096750437267,-0.5753475098959775,-0.8669796557120504,0.43376599466077503,0.20648071435146798,-0.23069133756789117,-0.23455767283439233,0.3326889441222496,0.8546442050998799,-0.4408542759826939,-0.09813127128785815,-0.24284267697689432,0.036085795820675504,0.2937494246524899
1982,0.0,-1.6427322102549944,-1.1815336463223791,0.29816809352849094,1.0501703028629288,0.46414434318328257,-0.7601031022737736,-1.445272944858695,0.4354229954892752,-0.5466261622019704,-1.1370707907576179,0.9629015925619073,2.2448679002117276,0.6674031114793333,0.638129430175826,0.13467734511645024,0.9242382398968976,-0.2312436711773913,-0.1707631409371262,0.1424100156494521,-0.8092607935192859,-0.3610420694099239,0.6414434318328268,-1.1652398048421249,0.46193500874528204,2.1838350363619625,-1.4958114701279577,0.5370523796373006,-0.8379821412132931,-0.6446653778882447,0.3208137715179966,0.5530700543128046,0.858786707171131,-0.4640522875816997,-0.36380373745742456,-1.1550216330663723,1.0084691153456686,-0.012795728620086821,-0.36905090674767593,-0.7882721163582807,-0.23511000644389246,-0.08238976341710424,0.11562183558869532,-0.8783024947068032
1983,0.0,-0.046488078799595156,-0.597717021080733,-0.5272944858694655,1.922581239068397,-0.6065543588327353,-0.11276811193961178,-1.149774463776121,0.7325784774003494,0.9043542299548923,-0.1417656264383691,-0.37650741047592784,0.8673478781183832,-1.001749056430084,0.8891650556936386,-0.6242290343367396,0.3948264751910149,-0.9028813403295592,-0.9166896805670628,1.1404768480162015,-0.05753475098959804,-0.40550492497468493,1.7430728159808522,-0.689404400257756,-0.6421798766454943,0.8347601951578751,-1.1243671177391148,-0.9837982141213295,-0.16220196998987424,0.7538433213661049,0.6585657737273312,0.7008192948540917,0.40753014820951816,-0.601307189542484,-1.1740771425941272,-0.07962809536960358,-0.3085703765074108,-0.6579213845162482,-0.04565957838534507,-0.42207493325968914,-1.022185399981589,-0.9636380373745745,1.2956825922857405,-0.01693823069133793
1984,0.0,-0.7305532541655162,-0.74546626162202,-0.6866427322102553,-1.8236214673662896,-0.4764797937954528,-1.4137899291171871,0.5271103746662982,-0.8451624781367948,-0.5314369879407164,0.18493970358096257,-0.26106968609039893,-0.36214673662892416,-0.22406333425388958,-1.093160268802357,-0.35551873331492256,-0.32652121881616525,0.5215870385712968,1.9731197643376597,0.27745558317223584,-0.7288962533370158,-0.19699898738838284,-1.8338396391420422,-0.8672558225168003,-0.525085151431465,-0.3516523980484214,0.4522691705790296,-0.19340881892663186,-1.4588051182914483,-0.6242290343367396,-0.909785510448311,-1.0807327625886036,-0.3928012519561819,-0.5701003406057261,-0.5515971646874716,-0.06913375678910083,-0.17186780815612668,-0.38893491668968094,-0.42124643284543883,0.7113136334345944,0.4804381846635366,2.0156494522691704,0.4762956825922855,-0.7526465985455217
1985,0.0,-1.081561263002854,-0.07686642732210291,-0.8689128233453007,-0.6438368774739947,0.03719046303967577,0.3282702752462485,-1.161097302770874,0.6085795820675683,-0.7214397496087639,-0.35551873331492256,-0.657369050906748,-1.114148945963362,-0.5201141489459635,-1.0567062505753477,0.04961796925342887,0.8949645585933903,-0.321826383135414,0.2523244039399797,-0.13071895424836621,-0.22599650188714016,-0.6413513762312439,-0.6813955629200039,-0.24781367946239552,0.11147933351744421,-1.1793243118843786,-1.1387277915861183,-0.5770045107244779,0.20233821228021687,-0.7543035993740221,0.6442050998803273,-1.0945411028261072,0.5378808800515509,-0.5046488078799598,-0.10503544140660992,-0.461566786338949,-0.5085151431464607,-0.18374298076037965,-0.5283991530884657,0.17886403387646133,-0.3419865598821692,0.36113412501150655,0.42299548927552233,-0.11967228205836355
1986,0.0,-0.5557396667587224,0.22691705790297312,1.8880603884746383,0.9860996041609129,-0.54496916137347,-1.605173524808985,-0.07797109454110318,-0.2511276811193963,0.25591457240173043,-0.6648255546349997,0.4660775108165327,-1.101997606554359,0.9662155942189081,1.8090766823161186,0.326060940808248,0.4163674859615203,-0.7805394458252788,0.5373285464420505,1.743625149590352,-0.5087913099512109,-1.0528399153088468,0.8551965387093803,0.011230783393169297,-0.47703212740495293,-1.0114148945963364,-0.1591641351376234,0.7146276350915952,-1.6684157230967507,0.12915400902144847,-0.2812298628371539,1.558317223603056,0.2501150695019787,-1.125471784958115,-0.28012519561815363,-0.5681671729724755,0.6977814600018408,0.10706066464144315,-0.6869188990150052,0.9524072539814046,-0.6979655712050081,0.49507502531529,1.899107060664641,-0.6697965571205011
1987,0.0,2.369971462763509,-0.3519285648531716,0.4851330203442876,-1.2425665101721441,-0.12657645217711533,1.1639510264199575,-0.7308294209702664,-0.6134585289514869,-0.35469023290067225,1.5613550584553069,-0.5792138451624784,-1.2392525085151433,1.3887508054865136,-0.47675596060020276,-0.7567891006167728,-0.5924698517904816,0.3547822885022549,-0.4541102826106971,0.49673202614379064,0.11506950197919497,-0.3047040412409099,-1.2312436711773915,-0.5107244775844613,-0.0917794347786065,-1.2160544969161378,-0.7802632790205286,1.5318052103470492,0.9921752738654146,-0.4226272668691893,-0.7355242566510174,-0.6203626990702387,-0.565681671729725,-0.4712326245052014,0.32633710761299795,1.3912363067292641,-0.501334806222959,-0.8147841296142873,1.0032219460554173,0.3564392893307555,0.3945503083862649,-0.4400257755684436,0.6204547546718213,0.10623216422719284
1988,0.0,-0.08736076590260544,-1.0757617601031026,0.22387922305072228,-0.9702660406885761,-0.6046211911994848,-0.2969713707079078,0.37880880051551125,0.1973672097947159,0.6577372733130809,0.7204271379913465,1.189910706066464,-0.6662063886587501,0.42354782288502224,-0.614010862560987,-0.30553254165516,-0.20970266040688612,0.20012887784221634,-0.3483383963914206,-1.1061401086256102,0.5875909049065633,0.7126944674583446,-1.0086532265488357,-1.1144251127681122,-0.557672834391973,-0.6499125471784961,0.42023382122802144,0.307281598085243,-0.38534474822792997,0.4428794992175271,0.12970634263094882,-0.6314093712602415,-0.2014176562643839,0.5765442327165606,0.3050722636472425,0.8742520482371348,1.4439841664365274,-0.3143698794071621,0.5166160360857954,-0.45438644941544726,0.10374666298444235,-0.47758446101445307,-1.0150050630580874,0.6864586210070882
1989,0.0,0.7767651661603605,0.5823437356163119,0.44232716560802676,-0.6728343919727517,0.16118935837245663,-0.01831906471508815,-0.4679186228482006,1.2086900487894685,-1.1108349443063612,-0.33812022461566804,-0.17849581147012827,-0.521218816164964,-0.45687195065819775,-0.46294762036269943,-0.8531713154745468,0.5171683696952958,0.922305072263647,-0.9354690232900675,0.5806867347878117,1.2688944122249837,1.4183006535947709,-0.813679462395287,0.44591733406977796,0.19515787535671536,-0.41517076314093737,-0.4563196170486976,-0.3789929117186783,-0.12878578661511586,-1.1395562920003686,1.0885574887231886,-0.5651293381202249,0.45254533738377956,1.0032219460554173,0.06480714351468264,-0.27736352757065297,-0.06278192027984919,-0.9898738838258311,-0.07051459081285127,0.8858510540366378,0.81460001841112,-0.8330111387277919,0.9416367485961519,1.1156218355886953
1990,0.0,-0.9705422074933262,-0.8945963361870573,0.4809905182730365,0.5845530700543125,1.6765166160360854,-0.9454110282610699,0.2222222222222221,-0.17711497744637783,-0.21909233176838838,0.08331031943293721,0.0650833103194326,1.2691705790297336,-0.14314646046211932,-0.20749332596888537,1.2125563840559697,-0.17960047868912854,-0.24173800975789406,-0.08818926631685575,0.582067568811562,0.12666850777869798,-0.8655988216882999,0.4735340145447846,-1.0103102273773361,1.65497560526558,1.398968977262266,0.2992727607474912,-0.0619534198655991,-0.8766454938783028,-0.38285924698517926,-0.2464328454386453,-0.08128509619810398,-0.39694375402743276,-0.8603516523980488,0.14075301482095148,0.12584000736444767,0.15953235754395645,1.2053760471324677,-0.9793795452453284,-0.031022737733591432,-0.2688023566234008,-0.18484764797937991,0.8734235478228849,-0.10614010862561019
